component_id,replacement_date,occurrence,category,subcategory,component,tracking,method,life_years,life_months,current_cost,future_cost,source_page,replacement_year
81,2036-07-01,11,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,13639.26,Board Plan,2036
81,2037-07-01,12,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,14048.44,Board Plan,2037
81,2038-07-01,13,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,14469.89,Board Plan,2038
81,2039-07-01,14,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,14903.99,Board Plan,2039
81,2040-07-01,15,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,15351.11,Board Plan,2040
81,2041-07-01,16,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,15811.64,Board Plan,2041
81,2042-07-01,17,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,16285.99,Board Plan,2042
81,2043-07-01,18,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,16774.57,Board Plan,2043
81,2044-07-01,19,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,17277.81,Board Plan,2044
81,2045-07-01,20,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,17796.14,Board Plan,2045
81,2046-07-01,21,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,18330.03,Board Plan,2046
81,2047-07-01,22,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,18879.93,Board Plan,2047
81,2048-07-01,23,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,19446.33,Board Plan,2048
81,2049-07-01,24,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,20029.72,Board Plan,2049
81,2050-07-01,25,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,20630.61,Board Plan,2050
81,2051-07-01,26,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,21249.53,Board Plan,2051
81,2052-07-01,27,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,21887.01,Board Plan,2052
81,2053-07-01,28,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,22543.62,Board Plan,2053
81,2054-07-01,29,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,23219.93,Board Plan,2054
81,2055-07-01,30,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,23916.53,Board Plan,2055
81,2056-07-01,31,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,24634.02,Board Plan,2056
81,2057-07-01,32,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,25373.04,Board Plan,2057
81,2058-07-01,33,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,26134.24,Board Plan,2058
81,2059-07-01,34,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,26918.26,Board Plan,2059
81,2060-07-01,35,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,27725.81,Board Plan,2060
81,2061-07-01,36,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,28557.58,Board Plan,2061
81,2062-07-01,37,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,29414.31,Board Plan,2062
81,2063-07-01,38,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,30296.74,Board Plan,2063
81,2064-07-01,39,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,31205.64,Board Plan,2064
81,2065-07-01,40,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,32141.81,Board Plan,2065
81,2066-07-01,41,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,33106.07,Board Plan,2066
81,2067-07-01,42,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,34099.25,Board Plan,2067
81,2068-07-01,43,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,35122.23,Board Plan,2068
81,2069-07-01,44,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,36175.89,Board Plan,2069
81,2070-07-01,45,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,37261.17,Board Plan,2070
81,2071-07-01,46,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,38379.01,Board Plan,2071
81,2072-07-01,47,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,39530.38,Board Plan,2072
81,2073-07-01,48,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,40716.29,Board Plan,2073
81,2074-07-01,49,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,41937.78,Board Plan,2074
81,2075-07-01,50,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,43195.91,Board Plan,2075
81,2076-07-01,51,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,44491.79,Board Plan,2076
81,2077-07-01,52,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,45826.54,Board Plan,2077
81,2078-07-01,53,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,47201.34,Board Plan,2078
81,2079-07-01,54,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,48617.38,Board Plan,2079
81,2080-07-01,55,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,50075.9,Board Plan,2080
81,2081-07-01,56,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,51578.17,Board Plan,2081
81,2082-07-01,57,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,53125.52,Board Plan,2082
81,2083-07-01,58,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,54719.29,Board Plan,2083
81,2084-07-01,59,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,56360.86,Board Plan,2084
81,2085-07-01,60,Landscape,Fire Safety,"Landscaping, Wildfire Defensible Space",Logistical,Fixed,1,12,10000.0,58051.69,Board Plan,2085
82,2026-07-01,1,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,8119.11,151,2026
82,2027-07-01,2,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,8362.69,151,2027
82,2028-07-01,3,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,8613.57,151,2028
82,2029-07-01,4,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,8871.97,151,2029
82,2030-07-01,5,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,9138.13,151,2030
82,2031-07-01,6,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,9412.28,151,2031
82,2032-07-01,7,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,9694.65,151,2032
82,2033-07-01,8,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,9985.49,151,2033
82,2034-07-01,9,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,10285.05,151,2034
82,2035-07-01,10,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,10593.6,151,2035
82,2036-07-01,11,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,10911.41,151,2036
82,2037-07-01,12,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,11238.75,151,2037
82,2038-07-01,13,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,11575.91,151,2038
82,2039-07-01,14,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,11923.19,151,2039
82,2040-07-01,15,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,12280.89,151,2040
82,2041-07-01,16,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,12649.31,151,2041
82,2042-07-01,17,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,13028.79,151,2042
82,2043-07-01,18,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,13419.66,151,2043
82,2044-07-01,19,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,13822.25,151,2044
82,2045-07-01,20,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,14236.91,151,2045
82,2046-07-01,21,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,14664.02,151,2046
82,2047-07-01,22,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,15103.94,151,2047
82,2048-07-01,23,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,15557.06,151,2048
82,2049-07-01,24,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,16023.77,151,2049
82,2050-07-01,25,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,16504.49,151,2050
82,2051-07-01,26,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,16999.62,151,2051
82,2052-07-01,27,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,17509.61,151,2052
82,2053-07-01,28,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,18034.9,151,2053
82,2054-07-01,29,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,18575.94,151,2054
82,2055-07-01,30,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,19133.22,151,2055
82,2056-07-01,31,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,19707.22,151,2056
82,2057-07-01,32,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,20298.44,151,2057
82,2058-07-01,33,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,20907.39,151,2058
82,2059-07-01,34,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,21534.61,151,2059
82,2060-07-01,35,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,22180.65,151,2060
82,2061-07-01,36,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,22846.07,151,2061
82,2062-07-01,37,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,23531.45,151,2062
82,2063-07-01,38,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,24237.39,151,2063
82,2064-07-01,39,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,24964.52,151,2064
82,2065-07-01,40,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,25713.45,151,2065
82,2066-07-01,41,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,26484.85,151,2066
82,2067-07-01,42,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,27279.4,151,2067
82,2068-07-01,43,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,28097.78,151,2068
82,2069-07-01,44,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,28940.72,151,2069
82,2070-07-01,45,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,29808.94,151,2070
82,2071-07-01,46,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,30703.2,151,2071
82,2072-07-01,47,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,31624.3,151,2072
82,2073-07-01,48,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,32573.03,151,2073
82,2074-07-01,49,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,33550.22,151,2074
82,2075-07-01,50,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,34556.73,151,2075
82,2076-07-01,51,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,35593.43,151,2076
82,2077-07-01,52,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,36661.23,151,2077
82,2078-07-01,53,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,37761.07,151,2078
82,2079-07-01,54,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,38893.9,151,2079
82,2080-07-01,55,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,40060.72,151,2080
82,2081-07-01,56,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,41262.54,151,2081
82,2082-07-01,57,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,42500.42,151,2082
82,2083-07-01,58,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,43775.43,151,2083
82,2084-07-01,59,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,45088.69,151,2084
82,2085-07-01,60,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,Fixed,1,12,8000.0,46441.35,151,2085
83,2026-07-01,1,Landscape,Fire Safety,Tree Removal-Major Trimming,Logistical,One Time,1,12,7000.0,7104.22,151,2026
84,2031-07-01,1,Landscape,Renovation,Landscape Rock,Logistical,Fixed,8,96,2500.0,2941.34,117,2031
84,2039-07-01,2,Landscape,Renovation,Landscape Rock,Logistical,Fixed,8,96,2500.0,3726.0,117,2039
84,2047-07-01,3,Landscape,Renovation,Landscape Rock,Logistical,Fixed,8,96,2500.0,4719.98,117,2047
84,2055-07-01,4,Landscape,Renovation,Landscape Rock,Logistical,Fixed,8,96,2500.0,5979.13,117,2055
84,2063-07-01,5,Landscape,Renovation,Landscape Rock,Logistical,Fixed,8,96,2500.0,7574.19,117,2063
84,2071-07-01,6,Landscape,Renovation,Landscape Rock,Logistical,Fixed,8,96,2500.0,9594.75,117,2071
84,2079-07-01,7,Landscape,Renovation,Landscape Rock,Logistical,Fixed,8,96,2500.0,12154.34,117,2079
85,2026-07-01,1,Painting,Exterior,Painting Building 2,Logistical,Fixed,10,120,34617.0,35132.42,124,2026
85,2036-07-01,2,Painting,Exterior,Painting Building 2,Logistical,Fixed,10,120,34617.0,47215.03,124,2036
85,2046-07-01,3,Painting,Exterior,Painting Building 2,Logistical,Fixed,10,120,34617.0,63453.05,124,2046
85,2056-07-01,4,Painting,Exterior,Painting Building 2,Logistical,Fixed,10,120,34617.0,85275.6,124,2056
85,2066-07-01,5,Painting,Exterior,Painting Building 2,Logistical,Fixed,10,120,34617.0,114603.28,124,2066
85,2076-07-01,6,Painting,Exterior,Painting Building 2,Logistical,Fixed,10,120,34617.0,154017.22,124,2076
86,2026-07-01,1,Painting,Exterior,Painting Building 3,Logistical,Fixed,10,120,33639.0,34139.86,124,2026
86,2036-07-01,2,Painting,Exterior,Painting Building 3,Logistical,Fixed,10,120,33639.0,45881.11,124,2036
86,2046-07-01,3,Painting,Exterior,Painting Building 3,Logistical,Fixed,10,120,33639.0,61660.38,124,2046
86,2056-07-01,4,Painting,Exterior,Painting Building 3,Logistical,Fixed,10,120,33639.0,82866.39,124,2056
86,2066-07-01,5,Painting,Exterior,Painting Building 3,Logistical,Fixed,10,120,33639.0,111365.5,124,2066
86,2076-07-01,6,Painting,Exterior,Painting Building 3,Logistical,Fixed,10,120,33639.0,149665.92,124,2076
87,2026-07-01,1,Painting,Exterior,Painting Building 4,Logistical,Fixed,10,120,45087.0,45758.31,124,2026
87,2036-07-01,2,Painting,Exterior,Painting Building 4,Logistical,Fixed,10,120,45087.0,61495.34,124,2036
87,2046-07-01,3,Painting,Exterior,Painting Building 4,Logistical,Fixed,10,120,45087.0,82644.59,124,2046
87,2056-07-01,4,Painting,Exterior,Painting Building 4,Logistical,Fixed,10,120,45087.0,111067.42,124,2056
87,2066-07-01,5,Painting,Exterior,Painting Building 4,Logistical,Fixed,10,120,45087.0,149265.33,124,2066
87,2076-07-01,6,Painting,Exterior,Painting Building 4,Logistical,Fixed,10,120,45087.0,200600.12,124,2076
88,2026-07-01,1,Painting,Exterior,Painting Building 6,Logistical,Fixed,10,120,35844.0,36377.69,124,2026
88,2036-07-01,2,Painting,Exterior,Painting Building 6,Logistical,Fixed,10,120,35844.0,48888.57,124,2036
88,2046-07-01,3,Painting,Exterior,Painting Building 6,Logistical,Fixed,10,120,35844.0,65702.15,124,2046
88,2056-07-01,4,Painting,Exterior,Painting Building 6,Logistical,Fixed,10,120,35844.0,88298.19,124,2056
88,2066-07-01,5,Painting,Exterior,Painting Building 6,Logistical,Fixed,10,120,35844.0,118665.39,124,2066
88,2076-07-01,6,Painting,Exterior,Painting Building 6,Logistical,Fixed,10,120,35844.0,159476.36,124,2076
89,2026-07-01,1,Painting,Exterior,Painting Building 7,Logistical,Fixed,10,120,35844.0,36377.69,124,2026
89,2036-07-01,2,Painting,Exterior,Painting Building 7,Logistical,Fixed,10,120,35844.0,48888.57,124,2036
89,2046-07-01,3,Painting,Exterior,Painting Building 7,Logistical,Fixed,10,120,35844.0,65702.15,124,2046
89,2056-07-01,4,Painting,Exterior,Painting Building 7,Logistical,Fixed,10,120,35844.0,88298.19,124,2056
89,2066-07-01,5,Painting,Exterior,Painting Building 7,Logistical,Fixed,10,120,35844.0,118665.39,124,2066
89,2076-07-01,6,Painting,Exterior,Painting Building 7,Logistical,Fixed,10,120,35844.0,159476.36,124,2076
90,2026-07-01,1,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,5074.45,125,2026
90,2029-07-01,2,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,5544.98,125,2029
90,2032-07-01,3,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,6059.15,125,2032
90,2035-07-01,4,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,6621.0,125,2035
90,2038-07-01,5,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,7234.95,125,2038
90,2041-07-01,6,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,7905.82,125,2041
90,2044-07-01,7,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,8638.9,125,2044
90,2047-07-01,8,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,9439.96,125,2047
90,2050-07-01,9,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,10315.3,125,2050
90,2053-07-01,10,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,11271.81,125,2053
90,2056-07-01,11,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,12317.01,125,2056
90,2059-07-01,12,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,13459.13,125,2059
90,2062-07-01,13,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,14707.16,125,2062
90,2065-07-01,14,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,16070.91,125,2065
90,2068-07-01,15,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,17561.11,125,2068
90,2071-07-01,16,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,19189.5,125,2071
90,2074-07-01,17,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,20968.89,125,2074
90,2077-07-01,18,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,22913.27,125,2077
90,2080-07-01,19,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,25037.95,125,2080
90,2083-07-01,20,Painting,Parking,Parking Striping-Curb Painting,Logistical,Fixed,3,36,5000.0,27359.64,125,2083
91,2027-07-01,1,Painting,Exterior,Painting Building 1,Logistical,Fixed,10,120,34617.0,36186.39,124,2027
91,2037-07-01,2,Painting,Exterior,Painting Building 1,Logistical,Fixed,10,120,34617.0,48631.48,124,2037
91,2047-07-01,3,Painting,Exterior,Painting Building 1,Logistical,Fixed,10,120,34617.0,65356.65,124,2047
91,2057-07-01,4,Painting,Exterior,Painting Building 1,Logistical,Fixed,10,120,34617.0,87833.87,124,2057
91,2067-07-01,5,Painting,Exterior,Painting Building 1,Logistical,Fixed,10,120,34617.0,118041.37,124,2067
91,2077-07-01,6,Painting,Exterior,Painting Building 1,Logistical,Fixed,10,120,34617.0,158637.73,124,2077
92,2027-07-01,1,Painting,Exterior,Painting Building 13,Logistical,Fixed,10,120,35397.0,37001.75,124,2027
92,2037-07-01,2,Painting,Exterior,Painting Building 13,Logistical,Fixed,10,120,35397.0,49727.26,124,2037
92,2047-07-01,3,Painting,Exterior,Painting Building 13,Logistical,Fixed,10,120,35397.0,66829.28,124,2047
92,2057-07-01,4,Painting,Exterior,Painting Building 13,Logistical,Fixed,10,120,35397.0,89812.97,124,2057
92,2067-07-01,5,Painting,Exterior,Painting Building 13,Logistical,Fixed,10,120,35397.0,120701.11,124,2067
92,2077-07-01,6,Painting,Exterior,Painting Building 13,Logistical,Fixed,10,120,35397.0,162212.21,124,2077
93,2027-07-01,1,Painting,Exterior,Painting Building 8,Logistical,Fixed,10,120,43227.0,45186.73,124,2027
93,2037-07-01,2,Painting,Exterior,Painting Building 8,Logistical,Fixed,10,120,43227.0,60727.19,124,2037
93,2047-07-01,3,Painting,Exterior,Painting Building 8,Logistical,Fixed,10,120,43227.0,81612.26,124,2047
93,2057-07-01,4,Painting,Exterior,Painting Building 8,Logistical,Fixed,10,120,43227.0,109680.06,124,2057
93,2067-07-01,5,Painting,Exterior,Painting Building 8,Logistical,Fixed,10,120,43227.0,147400.83,124,2067
93,2077-07-01,6,Painting,Exterior,Painting Building 8,Logistical,Fixed,10,120,43227.0,198094.39,124,2077
94,2028-07-01,1,Painting,Exterior,Painting Building 10,Logistical,Fixed,10,120,35397.0,38111.8,124,2028
94,2038-07-01,2,Painting,Exterior,Painting Building 10,Logistical,Fixed,10,120,35397.0,51219.08,124,2038
94,2048-07-01,3,Painting,Exterior,Painting Building 10,Logistical,Fixed,10,120,35397.0,68834.16,124,2048
94,2058-07-01,4,Painting,Exterior,Painting Building 10,Logistical,Fixed,10,120,35397.0,92507.35,124,2058
94,2068-07-01,5,Painting,Exterior,Painting Building 10,Logistical,Fixed,10,120,35397.0,124322.15,124,2068
94,2078-07-01,6,Painting,Exterior,Painting Building 10,Logistical,Fixed,10,120,35397.0,167078.57,124,2078
95,2028-07-01,1,Painting,Exterior,Painting Building 11,Logistical,Fixed,10,120,23658.0,25472.47,124,2028
95,2038-07-01,2,Painting,Exterior,Painting Building 11,Logistical,Fixed,10,120,23658.0,34232.87,124,2038
95,2048-07-01,3,Painting,Exterior,Painting Building 11,Logistical,Fixed,10,120,23658.0,46006.12,124,2048
95,2058-07-01,4,Painting,Exterior,Painting Building 11,Logistical,Fixed,10,120,23658.0,61828.37,124,2058
95,2068-07-01,5,Painting,Exterior,Painting Building 11,Logistical,Fixed,10,120,23658.0,83092.17,124,2068
95,2078-07-01,6,Painting,Exterior,Painting Building 11,Logistical,Fixed,10,120,23658.0,111668.92,124,2078
96,2028-07-01,1,Painting,Exterior,Painting Building 12,Logistical,Fixed,10,120,35397.0,38111.8,124,2028
96,2038-07-01,2,Painting,Exterior,Painting Building 12,Logistical,Fixed,10,120,35397.0,51219.08,124,2038
96,2048-07-01,3,Painting,Exterior,Painting Building 12,Logistical,Fixed,10,120,35397.0,68834.16,124,2048
96,2058-07-01,4,Painting,Exterior,Painting Building 12,Logistical,Fixed,10,120,35397.0,92507.35,124,2058
96,2068-07-01,5,Painting,Exterior,Painting Building 12,Logistical,Fixed,10,120,35397.0,124322.15,124,2068
96,2078-07-01,6,Painting,Exterior,Painting Building 12,Logistical,Fixed,10,120,35397.0,167078.57,124,2078
97,2028-07-01,1,Painting,Exterior,Painting Building 9,Logistical,Fixed,10,120,23658.0,25472.47,124,2028
97,2038-07-01,2,Painting,Exterior,Painting Building 9,Logistical,Fixed,10,120,23658.0,34232.87,124,2038
97,2048-07-01,3,Painting,Exterior,Painting Building 9,Logistical,Fixed,10,120,23658.0,46006.12,124,2048
97,2058-07-01,4,Painting,Exterior,Painting Building 9,Logistical,Fixed,10,120,23658.0,61828.37,124,2058
97,2068-07-01,5,Painting,Exterior,Painting Building 9,Logistical,Fixed,10,120,23658.0,83092.17,124,2068
97,2078-07-01,6,Painting,Exterior,Painting Building 9,Logistical,Fixed,10,120,23658.0,111668.92,124,2078
98,2030-07-01,1,Painting,Exterior,Painting Buidling 14,Logistical,Fixed,10,120,13740.0,15694.74,124,2030
98,2040-07-01,2,Painting,Exterior,Painting Buidling 14,Logistical,Fixed,10,120,13740.0,21092.42,124,2040
98,2050-07-01,3,Painting,Exterior,Painting Buidling 14,Logistical,Fixed,10,120,13740.0,28346.45,124,2050
98,2060-07-01,4,Painting,Exterior,Painting Buidling 14,Logistical,Fixed,10,120,13740.0,38095.26,124,2060
98,2070-07-01,5,Painting,Exterior,Painting Buidling 14,Logistical,Fixed,10,120,13740.0,51196.85,124,2070
98,2080-07-01,6,Painting,Exterior,Painting Buidling 14,Logistical,Fixed,10,120,13740.0,68804.28,124,2080
